id,FK_DateKey,TIME,MVS_SYSTEM_ID,JOB_NAME,MSU_CPU,TIMESTAMP,U_ID,Z_Score,Scaled,Rolling_Mean,Rolling_Median,Annotate
74655,2017-01-20,21:00:00,LH01,LGRZ0049,23.6386355902,2017-01-20 21:00:00.000000,LGRZ0049_2017-01-20 21:00:00,1.91442302443958,0.929974131079242,23.613959024975,23.61199981825,0.0
160387,2017-01-20,22:00:00,LH01,TGMP0191,19.523777039,2017-01-20 22:00:00.000000,TGMP0191_2017-01-20 22:00:00,0.798754421412295,0.86302651628414,19.5093716823,19.5352912707,1.0
74810,2017-01-20,22:00:00,LH01,LPDP0148,10.0333970634,2017-01-20 22:00:00.000000,LPDP0148_2017-01-20 22:00:00,0.859227492347808,0.993380471212691,9.9696392743875,9.962974815855,0.0
75691,2017-01-20,23:00:00,LH01,LRGB0007,7.38999867805,2017-01-20 23:00:00.000000,LRGB0007_2017-01-20 23:00:00,0.0644706549045642,0.772459697669216,7.3947773774375,7.392248184145,1.0
160493,2017-01-20,23:00:00,LH01,TPDP0148,8.67099563415,2017-01-20 23:00:00.000000,TPDP0148_2017-01-20 23:00:00,0.395982710221085,0.977592204468456,8.65798717744,8.66013907927,0.0
161158,2017-01-21,00:00:00,LH01,TRGB0007,7.40271767317,2017-01-21 00:00:00.000000,TRGB0007_2017-01-21 00:00:00,-0.738936391675714,0.737666037899775,7.44210260122,7.43524879878,0.0
160915,2017-01-21,00:00:00,LH01,TPIM0107,8.17592611951,2017-01-21 00:00:00.000000,TPIM0107_2017-01-21 00:00:00,0.129081892601769,0.634492295196863,8.10987874939,8.09998022439,1.0
86320,2017-01-22,09:00:00,LH01,LRRB8088,7.0687323439,2017-01-22 09:00:00.000000,LRRB8088_2017-01-22 09:00:00,-0.723149616589712,0.0145735136500606,65.994387341425,31.6739735829,0.0
86279,2017-01-22,09:00:00,LH01,LRRB8086,6.41450559512,2017-01-22 09:00:00.000000,LRRB8086_2017-01-22 09:00:00,-0.542288853613232,0.0466963402923166,39.3084142616038,17.91201164511,0.0
161260,2017-01-22,09:00:00,LH01,TRRB8086,0.00326297073171,2017-01-22 09:00:00.000000,TRRB8086_2017-01-22 09:00:00,-0.730830301012834,1.75813440744972e-05,41.3835883840476,24.3423796792659,0.0
161052,2017-01-23,08:00:00,LH01,TPIM0137,9.83135650732,2017-01-23 08:00:00.000000,TPIM0137_2017-01-23 08:00:00,0.28325212202477,0.981939702321198,9.86585074939,9.840686860975,0.0
74656,2017-01-23,21:00:00,LH01,LGRZ0049,23.6779269634,2017-01-23 21:00:00.000000,LGRZ0049_2017-01-23 21:00:00,1.94026578998914,0.937591928745923,23.63881152925,23.64597755365,0.0
74811,2017-01-23,22:00:00,LH01,LPDP0148,10.0424475902,2017-01-23 22:00:00.000000,LPDP0148_2017-01-23 22:00:00,0.863719777491685,0.994276542043348,10.0004485713275,10.000694467065,0.0
75692,2017-01-23,23:00:00,LH01,LRGB0007,7.4032142122,2017-01-23 23:00:00.000000,LRGB0007_2017-01-23 23:00:00,0.0710252497448407,0.773865647258086,7.3888130445125,7.392248184145,1.0
74657,2017-01-24,21:00:00,LH01,LGRZ0049,23.6033902561,2017-01-24 21:00:00.000000,LGRZ0049_2017-01-24 21:00:00,1.89124142421335,0.923140778055369,23.6433180817,23.64597755365,0.0
74812,2017-01-24,22:00:00,LH01,LPDP0148,9.96134863659,2017-01-24 22:00:00.000000,LPDP0148_2017-01-24 22:00:00,0.823465808575061,0.986247130238642,10.00129629023,10.000694467065,0.0
160388,2017-01-24,22:00:00,LH01,TGMP0191,19.5737649463,2017-01-24 22:00:00.000000,TGMP0191_2017-01-24 22:00:00,0.874491370643329,0.887654308198117,19.4837372268,19.5352912707,1.0
75693,2017-01-24,23:00:00,LH01,LRGB0007,2.86966490732,2017-01-24 23:00:00.000000,LRGB0007_2017-01-24 23:00:00,-2.1775088272455,0.291558862759567,6.2576048487825,7.378770137805,1.0
161053,2017-01-24,23:00:00,LH01,TPIM0137,9.84226975366,2017-01-24 23:00:00.000000,TPIM0137_2017-01-24 23:00:00,0.291633192918653,0.983029703205394,9.8732854298775,9.846143484145,0.0
160494,2017-01-25,00:00:00,LH01,TPDP0148,8.66490311707,2017-01-25 00:00:00.000000,TPDP0148_2017-01-25 00:00:00,0.391708367678758,0.976905314686104,8.66018529817,8.66453532073,0.0
75694,2017-01-25,00:00:00,LH01,LRGB0007,4.59938289512,2017-01-25 00:00:00.000000,LRGB0007_2017-01-25 00:00:00,-1.31960929255534,0.475576872641374,5.5655651731725,5.994690786585,0.0
